ENTIDAD,NOM_ENT,MUN,NOM_MUN,LOC,NOM_LOC,VPH_C_ELEC,VPH_INTER,VPH_CEL,VPH_STVP,VPH_PC
17,Morelos,028,Xochitepec,0080,Tierra Verde,*,*,*,*,*
17,Morelos,028,Xochitepec,0081,Ampliación Miguel Hidalgo,27,14,27,12,8
17,Morelos,028,Xochitepec,0084,Campo los Olivos,30,12,26,12,6
17,Morelos,028,Xochitepec,0085,Colonia Loma Bonita,3,1,2,0,0
17,Morelos,028,Xochitepec,0086,Colonia 3 de Mayo (El Puente),3,0,2,2,0
17,Morelos,028,Xochitepec,0087,La Esperanza,241,95,210,37,57
17,Morelos,028,Xochitepec,0090,Lomas del Manantial,10,5,10,2,2
17,Morelos,028,Xochitepec,0092,Campo el Corazón,5,2,5,2,1
17,Morelos,028,Xochitepec,0093,Campo la Leona,13,8,12,5,6
17,Morelos,028,Xochitepec,0094,Campo Solís,56,16,54,9,10
17,Morelos,028,Xochitepec,0095,La Glorieta (El Zacatal),4,1,4,2,1
17,Morelos,028,Xochitepec,0096,Loma Bonita,*,*,*,*,*
17,Morelos,028,Xochitepec,0097,Unidad Jardines de Xochitepec,80,61,73,42,36
17,Morelos,028,Xochitepec,0098,Unidad Mariano Matamoros,3,1,3,1,2
17,Morelos,028,Xochitepec,0100,Colonia Acoculco (La Cruz),46,7,40,8,4
17,Morelos,028,Xochitepec,0101,Colonia la Cruz,7,3,6,1,3
17,Morelos,028,Xochitepec,0102,Ampliación Cazahuatera,5,0,3,1,0
17,Morelos,028,Xochitepec,0103,Ampliación el Calvario,34,4,32,11,5
17,Morelos,028,Xochitepec,0104,Villas de Xochitepec,1089,754,1047,515,612
17,Morelos,028,Xochitepec,0105,Benito Juárez (La Calera),22,11,21,4,8
17,Morelos,028,Xochitepec,0106,Campo Canela,53,19,49,9,9
17,Morelos,028,Xochitepec,0107,Campo Casa Grande,10,1,10,3,3
17,Morelos,028,Xochitepec,0108,Campo la Tehuixtlera,19,6,17,3,3
17,Morelos,028,Xochitepec,0109,Colonia Lázaro Cárdenas,4,0,4,0,0
17,Morelos,028,Xochitepec,0110,Campo San Rafael,156,53,129,23,48
17,Morelos,028,Xochitepec,0111,Colonia las Flores,222,66,206,30,36
17,Morelos,028,Xochitepec,0112,Las Palmas,21,2,21,11,0
17,Morelos,028,Xochitepec,0113,Real del Puente (El Gallito),10,5,8,3,4
17,Morelos,028,Xochitepec,0114,San Francisco,41,15,36,12,9
17,Morelos,028,Xochitepec,0115,Xochitepec,27,16,26,10,9
17,Morelos,028,Xochitepec,0117,Ninguno [Centro de Readaptación Social de Atlacholoaya],0,0,2,0,0
17,Morelos,028,Xochitepec,0118,Colonia San José,23,3,20,2,2
17,Morelos,028,Xochitepec,0119,Campo la Calavera,11,6,11,0,0
17,Morelos,028,Xochitepec,0120,Colonia Humberto Gutiérrez Corona,208,11,163,18,12
17,Morelos,028,Xochitepec,0121,Fraccionamiento Cumbres del Campestre,155,73,151,64,76
17,Morelos,028,Xochitepec,0122,Fraccionamiento Solares,141,103,140,76,98
17,Morelos,028,Xochitepec,0124,Real Santa Fe,179,128,178,102,123
17,Morelos,028,Xochitepec,0125,Buenavista,24,2,18,7,2
17,Morelos,028,Xochitepec,0126,Vista Hermosa,*,*,*,*,*
17,Morelos,028,Xochitepec,0127,Cerro del Metzontzin,0,0,3,0,0
17,Morelos,028,Xochitepec,0129,La Paz,*,*,*,*,*
17,Morelos,028,Xochitepec,9998,Localidades de una vivienda,*,*,*,*,*
17,Morelos,028,Xochitepec,9999,Localidades de dos viviendas,8,3,8,1,1
17,Morelos,029,Yautepec,0000,Total del Municipio,30273,14269,27113,10025,9184
17,Morelos,029,Yautepec,0001,Yautepec de Zaragoza,12805,6485,11330,4392,4293
17,Morelos,029,Yautepec,0003,Los Arcos,1765,1005,1599,729,702
17,Morelos,029,Yautepec,0004,El Caracol (Campo Chiquito),103,28,94,32,18
17,Morelos,029,Yautepec,0005,Cocoyoc,2921,1540,2646,1065,938
17,Morelos,029,Yautepec,0007,Ignacio Bastida (Santa Catarina Tlayca),304,132,257,115,75
17,Morelos,029,Yautepec,0008,Itzamatitlán,388,156,345,99,115
17,Morelos,029,Yautepec,0010,Colonia Miguel Hidalgo (Los Cuartos),113,57,108,30,24
17,Morelos,029,Yautepec,0011,La Nopalera,286,48,228,14,18
17,Morelos,029,Yautepec,0012,Oacalco,752,349,655,310,256
17,Morelos,029,Yautepec,0013,Oaxtepec,2190,1295,2019,934,861
17,Morelos,029,Yautepec,0014,San Isidro,316,112,281,105,68
17,Morelos,029,Yautepec,0021,Diego Ruiz,65,24,57,23,18
17,Morelos,029,Yautepec,0024,La Joya,3822,1806,3428,1064,971
17,Morelos,029,Yautepec,0025,Lázaro Cárdenas (El Empalme),420,125,383,114,92
17,Morelos,029,Yautepec,0030,Campo los Limones,1,0,3,1,0
17,Morelos,029,Yautepec,0033,Colonia Francisco I. Madero (La Nopalera),53,19,43,12,10
17,Morelos,029,Yautepec,0044,El Vado de Oacalco,4,2,4,1,3
17,Morelos,029,Yautepec,0058,Colonia el Ángel (Kilómetro 33),6,3,8,3,4
17,Morelos,029,Yautepec,0063,El Jagüey,*,*,*,*,*
17,Morelos,029,Yautepec,0068,El Caudillo del Sur,213,43,194,41,24
17,Morelos,029,Yautepec,0069,Ampliación Vicente Guerrero,94,16,83,9,16
17,Morelos,029,Yautepec,0072,San Pablo,13,5,12,6,6
17,Morelos,029,Yautepec,0074,El Rocío,27,6,24,6,8
17,Morelos,029,Yautepec,0076,Barranca del Muerto,16,1,16,5,4
17,Morelos,029,Yautepec,0077,Pozo las Victorias,9,0,8,5,1
17,Morelos,029,Yautepec,0079,Corral Grande,302,97,286,109,68
17,Morelos,029,Yautepec,0080,Colonia Ejidal Tezoquipa,23,9,21,7,9
17,Morelos,029,Yautepec,0081,El Zarco,201,67,164,33,34
17,Morelos,029,Yautepec,0086,El Copalar,102,18,91,21,2
17,Morelos,029,Yautepec,0087,Campo Ixtonclal,60,19,50,7,11
17,Morelos,029,Yautepec,0091,Los Ojos de Ahuilican,3,2,3,1,3
17,Morelos,029,Yautepec,0092,Lucio Moreno,68,28,67,17,13
17,Morelos,029,Yautepec,0094,El Barrial Viejo,*,*,*,*,*
17,Morelos,029,Yautepec,0095,Campo Apanquetzalco,14,6,13,5,5
17,Morelos,029,Yautepec,0096,Campo Chamilpa,3,0,3,0,0
17,Morelos,029,Yautepec,0097,Campo Chirimoyo,17,0,14,3,2
17,Morelos,029,Yautepec,0098,Campo Coatetelco,2,2,2,2,0
17,Morelos,029,Yautepec,0099,Campo de los Héroes,12,7,12,3,4
17,Morelos,029,Yautepec,0101,Campo el Barrial,7,4,7,5,2
17,Morelos,029,Yautepec,0103,Campo el Marqués,17,7,16,8,8
17,Morelos,029,Yautepec,0104,Campo el Michate,15,6,14,3,4
17,Morelos,029,Yautepec,0105,Campo el Partidor,25,17,22,10,8
17,Morelos,029,Yautepec,0106,Campo Grande Yautepec,18,4,15,1,1
17,Morelos,029,Yautepec,0107,Campo Huauzopa,6,0,5,0,0
17,Morelos,029,Yautepec,0108,Tabachines,185,76,170,47,41
17,Morelos,029,Yautepec,0109,Campo la Zona,10,0,10,5,2
17,Morelos,029,Yautepec,0110,Campo los Baños,*,*,*,*,*
17,Morelos,029,Yautepec,0111,Campo los Fresnos,18,5,18,5,6
17,Morelos,029,Yautepec,0113,Conjunto Tepetlixpa,36,18,33,13,16
17,Morelos,029,Yautepec,0115,Curva Melón Zacate,35,18,34,20,8
17,Morelos,029,Yautepec,0117,El Fortín,49,10,46,20,3
17,Morelos,029,Yautepec,0119,Granja Regina (Tierra Blanca),56,12,51,8,8
17,Morelos,029,Yautepec,0120,Granjas Agrícolas,36,9,32,10,5
17,Morelos,029,Yautepec,0122,Jovito Serrano,34,11,30,7,4
17,Morelos,029,Yautepec,0125,El Nixcomil,6,3,7,3,3
17,Morelos,029,Yautepec,0126,El Basurero,7,0,6,2,0
17,Morelos,029,Yautepec,0127,Huertos el Mirador,18,2,18,7,2
17,Morelos,029,Yautepec,0128,Campo el Cura,*,*,*,*,*
17,Morelos,029,Yautepec,0129,Rancho el Toro,14,0,12,2,0
17,Morelos,029,Yautepec,0133,Campo la Tehuixtlera,57,5,57,7,3
17,Morelos,029,Yautepec,0135,Ampliación el Capulín,38,11,36,7,8
17,Morelos,029,Yautepec,0136,Ampliación los Arcos,136,45,123,38,24
17,Morelos,029,Yautepec,0137,Ampliación Álvaro Leonel (Revolución del Sur),77,6,62,16,5
17,Morelos,029,Yautepec,0138,Ampliación Jacarandas,29,7,24,9,3
17,Morelos,029,Yautepec,0139,Ampliación Paracas,85,17,76,12,16
17,Morelos,029,Yautepec,0140,Emiliano Zapata (Palo Mocho),95,35,90,41,11
17,Morelos,029,Yautepec,0141,La Laguna,69,17,65,10,7
17,Morelos,029,Yautepec,0142,Ampliación Atlihuayan,34,3,29,5,4
17,Morelos,029,Yautepec,0143,Ampliación Lomas del Real,29,3,25,2,4
17,Morelos,029,Yautepec,0144,Ampliación San Juanito,45,10,41,2,7
17,Morelos,029,Yautepec,0146,Colonia Paracas,53,13,49,19,10
17,Morelos,029,Yautepec,0149,Fraccionamiento Jacarandas,41,30,38,23,20
17,Morelos,029,Yautepec,0150,Fraccionamiento Real de Oaxtepec,5,3,5,1,2
17,Morelos,029,Yautepec,0152,Colonia 10 de Abril,51,18,48,17,17
17,Morelos,029,Yautepec,0153,El Potrero,7,2,6,2,2
17,Morelos,029,Yautepec,0154,Rancho las Iguanas,16,3,15,5,2
17,Morelos,029,Yautepec,0155,Rancho los Limones,*,*,*,*,*
17,Morelos,029,Yautepec,0157,Campo Nuevo,*,*,*,*,*
17,Morelos,029,Yautepec,0158,Emiliano Zapata (Casahuates),387,47,354,70,16
17,Morelos,029,Yautepec,0159,Campo el Mirador,4,2,4,2,2
17,Morelos,029,Yautepec,0160,Campo el Suceso,38,17,29,10,11
17,Morelos,029,Yautepec,0161,Campo los Luises,18,11,18,6,12
17,Morelos,029,Yautepec,0162,Colonia Santa Lucía (Ampliación Itzamatitlán),33,7,23,5,9
17,Morelos,029,Yautepec,0165,Ampliación Santa Rosa,106,53,99,28,30
17,Morelos,029,Yautepec,0167,Campo el Paredón,4,0,4,0,1
17,Morelos,029,Yautepec,0168,José Ortiz (San Martín),19,8,17,4,3
17,Morelos,029,Yautepec,0169,Kilómetro 32,36,17,33,15,13
17,Morelos,029,Yautepec,0170,La Coaxiolotera,3,1,3,1,0
17,Morelos,029,Yautepec,0171,Colonia Vicente Estrada Cajigal,133,38,126,39,36
17,Morelos,029,Yautepec,0172,El Fortín Dos,14,0,15,4,0
17,Morelos,029,Yautepec,0173,Rancho Cuachixolotera,377,68,361,71,59
17,Morelos,029,Yautepec,0174,Fraccionamiento la Morena,3,0,3,2,0
17,Morelos,029,Yautepec,0175,El Aguaje,7,1,6,1,0
17,Morelos,029,Yautepec,0176,Fraccionamiento los Héroes,5,0,6,1,0
17,Morelos,029,Yautepec,0177,Campo Joya de las Víboras,5,0,2,1,0
17,Morelos,029,Yautepec,0178,Campo los Huajes,6,5,6,0,2
17,Morelos,029,Yautepec,0179,Colonia Campo la Providencia,92,46,89,38,41
17,Morelos,029,Yautepec,0180,Colonia Tetillas (Loma Larga),16,0,13,4,2
17,Morelos,029,Yautepec,0181,Oacalco,7,2,7,4,2
17,Morelos,029,Yautepec,0182,Los Mangos [Residencial],3,3,3,2,3
17,Morelos,029,Yautepec,9998,Localidades de una vivienda,5,1,6,2,0
17,Morelos,030,Yecapixtla,0000,Total del Municipio,14476,5835,12863,3168,3527
17,Morelos,030,Yecapixtla,0001,Yecapixtla,4751,1930,4212,987,1321
17,Morelos,030,Yecapixtla,0002,Achichipico,624,184,492,139,93
17,Morelos,030,Yecapixtla,0004,La Estación de Yecapixtla,16,2,16,1,5
17,Morelos,030,Yecapixtla,0005,Huexca,317,236,275,59,65
17,Morelos,030,Yecapixtla,0006,Los Limones,157,59,126,31,23
17,Morelos,030,Yecapixtla,0008,Juan Morales,3685,1966,3308,1121,1223
17,Morelos,030,Yecapixtla,0009,Yecapixteca,327,55,300,63,42
17,Morelos,030,Yecapixtla,0010,Pazulco,188,24,143,25,19
17,Morelos,030,Yecapixtla,0011,Piedra de la Cruz,*,*,*,*,*
17,Morelos,030,Yecapixtla,0014,Tecajec,412,179,360,54,27
17,Morelos,030,Yecapixtla,0015,Texcala,483,57,424,79,31
17,Morelos,030,Yecapixtla,0016,Tezontetelco,65,0,63,10,6
17,Morelos,030,Yecapixtla,0017,Tlamomulco,117,16,98,11,15
17,Morelos,030,Yecapixtla,0018,Xochitlán,736,227,593,68,109
17,Morelos,030,Yecapixtla,0020,Los Capulines,92,3,84,4,2
17,Morelos,030,Yecapixtla,0021,Adolfo López Mateos,158,39,141,32,24
17,Morelos,030,Yecapixtla,0022,Agua Zarca,5,2,5,1,0
17,Morelos,030,Yecapixtla,0023,Los Chichicastles,39,11,37,11,5
17,Morelos,030,Yecapixtla,0024,El Izote,16,8,16,4,3
17,Morelos,030,Yecapixtla,0026,Zacahuacatla,21,2,19,3,3
17,Morelos,030,Yecapixtla,0031,La Hacienda,19,0,20,2,2
17,Morelos,030,Yecapixtla,0032,Loma Bonita,278,102,264,51,66
17,Morelos,030,Yecapixtla,0037,Colonia Paraíso Escondido,208,92,203,53,66
17,Morelos,030,Yecapixtla,0038,Rancho el Paredón,*,*,*,*,*
17,Morelos,030,Yecapixtla,0040,Mixtlalcingo,677,263,634,120,127
17,Morelos,030,Yecapixtla,0041,Rancho 55 (Campo el Pochote),9,6,9,2,2
17,Morelos,030,Yecapixtla,0043,Campo Piedra Colorada,52,15,48,10,8
17,Morelos,030,Yecapixtla,0045,Los Ciruelos,*,*,*,*,*
17,Morelos,030,Yecapixtla,0046,Rancho la Cruz,0,0,2,0,0
17,Morelos,030,Yecapixtla,0047,Fraccionamiento Xalpa,48,20,45,8,16
17,Morelos,030,Yecapixtla,0050,Marino Galicia,3,0,2,0,0
17,Morelos,030,Yecapixtla,0051,El Matadero,*,*,*,*,*
17,Morelos,030,Yecapixtla,0052,Rancho la Orquídea,*,*,*,*,*
17,Morelos,030,Yecapixtla,0055,Rancho Piedra de la Cruz,*,*,*,*,*
17,Morelos,030,Yecapixtla,0057,Valle Xalpa (El Crucero del Libramiento),93,27,84,20,28
17,Morelos,030,Yecapixtla,0059,Los Amates,46,17,46,10,6
17,Morelos,030,Yecapixtla,0060,Noche Buena,30,17,29,7,12
17,Morelos,030,Yecapixtla,0062,Campo el Indio,*,*,*,*,*
17,Morelos,030,Yecapixtla,0065,Campo Nuevo,*,*,*,*,*
17,Morelos,030,Yecapixtla,0068,Campo Amazongo,*,*,*,*,*
17,Morelos,030,Yecapixtla,0069,Campo Zacanopal,*,*,*,*,*
17,Morelos,030,Yecapixtla,0070,Punta del Valle [Club Residencial],6,5,6,4,5
17,Morelos,030,Yecapixtla,0071,Rancho Puente Negro,*,*,*,*,*
17,Morelos,030,Yecapixtla,0075,Rancho las Huertas,*,*,*,*,*
17,Morelos,030,Yecapixtla,0076,Rancho del Carmen,12,4,12,4,5
17,Morelos,030,Yecapixtla,0078,Rancho Rodeo,*,*,*,*,*
17,Morelos,030,Yecapixtla,0085,Rancho Galicia Cázares,*,*,*,*,*
17,Morelos,030,Yecapixtla,0087,Rancho Humberto Yáñez,1,2,3,0,0
17,Morelos,030,Yecapixtla,0092,Rancho Valdepeña,4,0,3,0,0
17,Morelos,030,Yecapixtla,0093,Campo de las Yeguas,*,*,*,*,*
17,Morelos,030,Yecapixtla,0094,Colonia Girasoles (Campo el Guaje),143,71,140,37,41
17,Morelos,030,Yecapixtla,0097,Tlacotitlán,159,70,157,50,55
17,Morelos,030,Yecapixtla,0098,Cerro del Temecate,44,8,42,13,21
17,Morelos,030,Yecapixtla,0099,Colonia Aquiles Serdán,74,12,46,10,15
17,Morelos,030,Yecapixtla,0100,Colonia Paraíso las Flores,117,59,116,18,7
17,Morelos,030,Yecapixtla,0102,Rancho Santa Teresa,40,4,40,9,5
17,Morelos,030,Yecapixtla,0103,Xalpa,*,*,*,*,*
17,Morelos,030,Yecapixtla,0105,Puente Cajón,9,3,8,1,2
17,Morelos,030,Yecapixtla,0114,La Noria Imperial,*,*,*,*,*
17,Morelos,030,Yecapixtla,0115,Ampliación Yecapixteca,156,25,152,35,19
17,Morelos,030,Yecapixtla,0116,Xochitlán,27,9,25,1,2
17,Morelos,030,Yecapixtla,0117,Joyas de Salazar,*,*,*,*,*
17,Morelos,030,Yecapixtla,9998,Localidades de una vivienda,9,3,11,0,1
17,Morelos,030,Yecapixtla,9999,Localidades de dos viviendas,3,1,4,0,0
17,Morelos,031,Zacatepec,0000,Total del Municipio,10504,7002,9396,5844,4008
17,Morelos,031,Zacatepec,0001,Zacatepec de Hidalgo,6281,4455,5551,3597,2369
17,Morelos,031,Zacatepec,0002,San Nicolás Galeana,3290,2121,3009,1872,1357
17,Morelos,031,Zacatepec,0005,San Antonio Chiverías,371,164,321,144,110
17,Morelos,031,Zacatepec,0011,Colonia Poza Honda,91,20,77,17,13
17,Morelos,031,Zacatepec,0015,Colonia de los Maestros,11,1,11,4,2
17,Morelos,031,Zacatepec,0017,Buenavista (Kilómetro 1.5),95,47,88,35,28
17,Morelos,031,Zacatepec,0018,José Manuel Estrada [Casa Hogar],3,3,3,3,3
17,Morelos,031,Zacatepec,0019,Fábrica de Hielo,21,7,19,12,12
17,Morelos,031,Zacatepec,0022,Colonia Guadalupe Victoria,42,27,41,25,19
17,Morelos,031,Zacatepec,0023,La Quebradora,*,*,*,*,*
17,Morelos,031,Zacatepec,0027,Ampliación la Quebradora,22,6,21,10,6
17,Morelos,031,Zacatepec,0029,10 de Abril,87,51,83,49,31
17,Morelos,031,Zacatepec,0030,Colonia el Paraíso,66,32,59,28,10
17,Morelos,031,Zacatepec,0031,Rancho los Bigotones,30,20,29,11,12
17,Morelos,031,Zacatepec,0032,Ampliación Plutarco Elías Calles,5,0,5,1,0
17,Morelos,031,Zacatepec,0033,El Bonete,6,0,3,0,0
17,Morelos,031,Zacatepec,0034,Campo de la Presa,45,28,43,24,22
17,Morelos,031,Zacatepec,0035,Campo las Avillas,8,6,6,2,5
17,Morelos,031,Zacatepec,0036,Colonia Plan de Ayala,8,5,8,5,5
17,Morelos,031,Zacatepec,0037,Campo la Victoria,7,4,7,2,3
17,Morelos,031,Zacatepec,0039,El Platanar,14,4,12,3,1
17,Morelos,031,Zacatepec,9998,Localidades de una vivienda,*,*,*,*,*
17,Morelos,032,Zacualpan de Amilpas,0000,Total del Municipio,2812,1050,2235,410,781
17,Morelos,032,Zacualpan de Amilpas,0001,Zacualpan de Amilpas,1114,518,917,220,365
17,Morelos,032,Zacualpan de Amilpas,0006,Tlacotepec,1484,486,1133,179,383
17,Morelos,032,Zacualpan de Amilpas,0010,La Presa (El Cerro de la Era),90,18,73,3,11
17,Morelos,032,Zacualpan de Amilpas,0012,Barranca Amatzinac,15,3,15,1,6
17,Morelos,032,Zacualpan de Amilpas,0014,Curiel,*,*,*,*,*
17,Morelos,032,Zacualpan de Amilpas,0018,Campo San Andrés,*,*,*,*,*
17,Morelos,032,Zacualpan de Amilpas,0019,La Compuerta,6,2,5,0,1
17,Morelos,032,Zacualpan de Amilpas,0022,Rancho Vicente Sandoval,*,*,*,*,*
17,Morelos,032,Zacualpan de Amilpas,0024,Rancho Toribio Rivera,5,1,5,0,0
17,Morelos,032,Zacualpan de Amilpas,0025,Agua Tepechi,6,0,5,0,0
17,Morelos,032,Zacualpan de Amilpas,0026,Campo del Anono,3,1,3,0,0
17,Morelos,032,Zacualpan de Amilpas,0027,Colonia Guadalupe Victoria,70,18,64,4,13
17,Morelos,032,Zacualpan de Amilpas,0028,Colonia Mariano Escobedo (Campo las Trancas),3,1,2,0,1
17,Morelos,032,Zacualpan de Amilpas,0029,Las Presas,*,*,*,*,*
17,Morelos,032,Zacualpan de Amilpas,0031,Campo Potrerillo,*,*,*,*,*
17,Morelos,032,Zacualpan de Amilpas,0032,Colonia Emiliano Zapata,7,1,7,2,1
17,Morelos,032,Zacualpan de Amilpas,9998,Localidades de una vivienda,*,*,*,*,*
17,Morelos,032,Zacualpan de Amilpas,9999,Localidades de dos viviendas,8,1,6,1,0
17,Morelos,033,Temoac,0000,Total del Municipio,4164,1559,3403,480,1032
17,Morelos,033,Temoac,0001,Temoac,1718,745,1424,207,507
17,Morelos,033,Temoac,0002,Amilcingo,975,333,778,117,215
17,Morelos,033,Temoac,0003,Huazulco,1126,388,919,109,233
17,Morelos,033,Temoac,0004,Popotlán (Barrio Santo Tomás),239,62,189,31,46
17,Morelos,033,Temoac,0006,Campo el Limón,28,7,21,3,8
17,Morelos,033,Temoac,0007,La Joya [Campo],5,2,5,1,3
17,Morelos,033,Temoac,0008,Los Cuatecomates,6,1,6,0,2
17,Morelos,033,Temoac,0010,La Normal,7,4,6,3,1
17,Morelos,033,Temoac,0014,El Tecorralito,1,0,3,0,0
17,Morelos,033,Temoac,0015,El Puente Nuevo,13,2,9,0,1
17,Morelos,033,Temoac,0016,Rancho los Caporales,12,6,11,1,6
17,Morelos,033,Temoac,0017,Barrio San Martín,8,2,7,2,3
17,Morelos,033,Temoac,0019,Campo las Arenas,13,3,12,4,2
17,Morelos,033,Temoac,0020,Campo Santa Lucía,8,3,8,1,3
17,Morelos,033,Temoac,0021,Villarruel [Rancho],*,*,*,*,*
17,Morelos,033,Temoac,0022,Barrio San Martín,3,1,3,1,1
17,Morelos,033,Temoac,9999,Localidades de dos viviendas,*,*,*,*,*
17,Morelos,034,Coatetelco,0000,Total del Municipio,2771,800,2189,583,273
17,Morelos,034,Coatetelco,0001,Coatetelco Centro,2366,696,1844,478,228
17,Morelos,034,Coatetelco,0002,Campo Acatzingo,6,1,4,1,0
17,Morelos,034,Coatetelco,0003,Campo el Llanito,16,13,14,3,3
17,Morelos,034,Coatetelco,0004,Campo la Candelaria,7,2,7,2,0
17,Morelos,034,Coatetelco,0005,Colonia 3 de Mayo,51,8,44,11,2
17,Morelos,034,Coatetelco,0006,Colonia Benito Juárez,21,1,20,1,2
17,Morelos,034,Coatetelco,0007,Colonia San Isidro,4,1,4,1,0
17,Morelos,034,Coatetelco,0008,Colonia Santa Fe,4,1,4,1,1
17,Morelos,034,Coatetelco,0009,El Dique,3,1,3,1,2
17,Morelos,034,Coatetelco,0010,El Llano,*,*,*,*,*
17,Morelos,034,Coatetelco,0011,El Muelle,63,11,54,27,3
17,Morelos,034,Coatetelco,0012,General Pedro Saavedra,79,20,59,13,5
17,Morelos,034,Coatetelco,0013,La Cuahulotera,2,0,5,0,0
17,Morelos,034,Coatetelco,0014,Xochicalco,147,45,126,44,27
17,Morelos,034,Coatetelco,9999,Localidades de dos viviendas,*,*,*,*,*
17,Morelos,035,Xoxocotla,0000,Total del Municipio,6251,1727,5029,1536,863
17,Morelos,035,Xoxocotla,0001,Xoxocotla Centro,5339,1607,4320,1428,809
17,Morelos,035,Xoxocotla,0002,Ampliación Miguel de la Madrid,6,2,6,1,0
17,Morelos,035,Xoxocotla,0003,Apotla,15,3,11,2,2
17,Morelos,035,Xoxocotla,0004,Arboledas del Sur,30,1,31,3,2
17,Morelos,035,Xoxocotla,0005,Camino a la Toma,43,3,28,2,1
17,Morelos,035,Xoxocotla,0006,Camino de San Juanes,5,1,4,1,0
17,Morelos,035,Xoxocotla,0007,Campo Anenehuilco,156,8,126,25,11
17,Morelos,035,Xoxocotla,0008,Campo Corbeta,36,10,27,5,4
17,Morelos,035,Xoxocotla,0009,Campo los Sauces,5,2,3,1,1
17,Morelos,035,Xoxocotla,0010,La Pintora,45,4,33,1,3
17,Morelos,035,Xoxocotla,0011,Campo Xolistla,29,5,26,15,2
17,Morelos,035,Xoxocotla,0013,Colonia Apozonalco,84,3,57,9,1
17,Morelos,035,Xoxocotla,0014,Hermosa,9,3,8,2,2
17,Morelos,035,Xoxocotla,0015,Morelos,6,0,4,1,1
17,Morelos,035,Xoxocotla,0016,Cerro del Venado,18,3,14,2,1
17,Morelos,035,Xoxocotla,0017,El Arco,32,5,22,2,1
17,Morelos,035,Xoxocotla,0018,El Faro,2,0,3,0,1
17,Morelos,035,Xoxocotla,0019,Fábrica de Mármol (Kilómetro 2),15,6,11,1,0
17,Morelos,035,Xoxocotla,0020,Las Flores (La Xóchitl),84,11,61,12,6
17,Morelos,035,Xoxocotla,0021,Loma Linda,19,18,22,3,1
17,Morelos,035,Xoxocotla,0022,Los Huajes,45,12,28,2,0
17,Morelos,035,Xoxocotla,0023,Prolongación Benito Juárez,113,5,94,5,3
17,Morelos,035,Xoxocotla,0025,Tapalehui,34,8,28,4,5
17,Morelos,035,Xoxocotla,0026,Techichilco,9,1,4,0,0
17,Morelos,035,Xoxocotla,0027,Tecomulco,59,2,42,6,1
17,Morelos,035,Xoxocotla,0028,Tierra Alta,*,*,*,*,*
17,Morelos,035,Xoxocotla,0029,Palo Prieto,10,3,12,1,3
17,Morelos,035,Xoxocotla,0030,Campo San Juanes,*,*,*,*,*
17,Morelos,035,Xoxocotla,9999,Localidades de dos viviendas,3,1,4,2,2
17,Morelos,036,Hueyapan,0000,Total del Municipio,1943,449,1674,365,192
17,Morelos,036,Hueyapan,0001,Barrio de San Miguel,1820,437,1563,346,185
17,Morelos,036,Hueyapan,0002,Ahuazutlán,*,*,*,*,*
17,Morelos,036,Hueyapan,0003,Amialtenco,6,0,4,2,0
17,Morelos,036,Hueyapan,0005,Cerro de Chiconquíhuitl,39,1,36,3,1
17,Morelos,036,Hueyapan,0006,El Chilar Tepeyehualco,7,0,7,2,0
17,Morelos,036,Hueyapan,0007,El Chupamirto,4,0,4,0,0
17,Morelos,036,Hueyapan,0008,El Montecillo,*,*,*,*,*
17,Morelos,036,Hueyapan,0009,Las Mesas,12,1,11,1,1
17,Morelos,036,Hueyapan,0010,Matlacotla,11,1,9,2,1
17,Morelos,036,Hueyapan,0013,Olivar,19,2,15,7,2
17,Morelos,036,Hueyapan,0014,Tlalcomulco,20,7,20,1,2
17,Morelos,036,Hueyapan,0015,Tepetomayo,*,*,*,*,*
17,Morelos,036,Hueyapan,0017,Tlaquexchpanco,*,*,*,*,*
17,Morelos,036,Hueyapan,0019,Yiganechxco,*,*,*,*,*
17,Morelos,036,Hueyapan,9998,Localidades de una vivienda,1,0,2,1,0
17,Morelos,036,Hueyapan,9999,Localidades de dos viviendas,4,0,3,0,0
